date,swb_respect
2011m1,.4445053
2011m2,-.112678
2011m3,-.5821764
2011m4,-.5929632
2011m5,-.2459298
2011m6,.0926236
2011m7,.0645588
2011m8,-.3921391
2011m9,-.3709045
2011m10,-.1595647
2011m11,.0200566
2011m12,-.0692725
2012m1,-.2104731
2012m2,-.5483685
2012m3,-1.024587
2012m4,-1.114564
2012m5,-1.295881
2012m6,-1.415066
2012m7,-1.233297
2012m8,-1.061585
2012m9,-.7819967
2012m10,-.1733108
2012m11,.4557976
2012m12,.370231
2013m1,.1292307
2013m2,-.1067858
2013m3,-.4116431
2013m4,-.7325935
2013m5,-1.065302
2013m6,-1.087061
2013m7,-.7919748
2013m8,-.4026059
2013m9,.0096072
2013m10,.4061975
2013m11,.6262562
2013m12,.5242164
2014m1,.2961619
2014m2,.1935545
2014m3,.003497
2014m4,.0421125
2014m5,-.0879301
2014m6,-.192946
2014m7,-.1454176
2014m8,-.2113199
2014m9,.0030058
2014m10,.3501244
2014m11,.7846241
2014m12,.9527756
2015m1,.8281603
2015m2,.5759218
2015m3,.3917615
2015m4,.4478664
2015m5,.7269972
2015m6,1.382431
2015m7,1.98501
2015m8,1.898493
2015m9,1.659441
2015m10,1.673459
2015m11,1.687956
2015m12,1.277874
2016m1,.6183164
2016m2,-.0562041
2016m3,-.6325445
2016m4,-.6984665
