date,swb_happiness
2011m1,-.9751005
2011m2,-.2330271
2011m3,.0777432
2011m4,.1914134
2011m5,.250886
2011m6,.1815859
2011m7,-.040297
2011m8,-.3127905
2011m9,-.1826176
2011m10,.2188815
2011m11,.8479544
2011m12,.826279
2012m1,.3968442
2012m2,.4530015
2012m3,.8346391
2012m4,1.053131
2012m5,1.023849
2012m6,.9264708
2012m7,.6939076
2012m8,.089595
2012m9,-.175867
2012m10,.1586149
2012m11,.6333234
2012m12,.4961688
2013m1,.0889928
2013m2,.2172678
2013m3,.6651164
2013m4,1.03188
2013m5,1.229518
2013m6,1.259392
2013m7,.748172
2013m8,-.0595473
2013m9,-.3165441
2013m10,-.2607322
2013m11,-.0252471
2013m12,.0460745
2014m1,-.2067643
2014m2,-.0408536
2014m3,.3236468
2014m4,.6584707
2014m5,.7293254
2014m6,.4067893
2014m7,-.1181109
2014m8,-.6766051
2014m9,-.6028581
2014m10,-.1893556
2014m11,.2533099
2014m12,.2022401
2015m1,-.1670085
2015m2,.0017041
2015m3,.3801974
2015m4,.6483156
2015m5,.8402953
2015m6,1.103473
2015m7,1.12082
2015m8,.6306898
2015m9,.5877666
2015m10,.9603921
2015m11,1.457869
2015m12,1.554807
2016m1,1.089064
2016m2,1.213406
2016m3,1.635163
2016m4,2.333528
