personal_security_f
-.6232752
-.2934097
-.4252087
-.6651254
-.4581423
-.7487915
-1.03278
-1.378523
-1.308992
-1.178419
-.9386653
-.2647315
-.3821057
-.3443162
.1638812
.4564195
-.0294115
-.4039397
.9766689
-.8121458
-1.177619
-.7026973
.2163658
4.49267
2.993538
1.728718
1.216902
.6345037
-.4787667
.1362504
.9021339
-.4909947
-.8734344
-.83517
.1495072
-.180382
-.5093967
-.3191161
.1933284
.19772
-.7485502
.411612
-.1850104
.1989539
-.060881
.8668665
1.212658
1.152904
-.3702105
-.3526399
.0236305
-.61774
.4677475
.3211782
.4482342
-.326859
-.0449408
