date,cat_layoffs
2011m1,.6476889
2011m2,.7262536
2011m3,.6808421
2011m4,.7380511
2011m5,.760046
2011m6,.7205631
2011m7,.4812185
2011m8,.5489977
2011m9,.6723021
2011m10,.9321795
2011m11,.8278846
2011m12,.6400014
2012m1,.6275669
2012m2,.7307765
2012m3,.6245416
2012m4,.4449519
2012m5,.1541385
2012m6,-.1321121
2012m7,-.1361698
2012m8,.0557947
2012m9,.4981328
2012m10,1.131012
2012m11,1.650565
2012m12,1.598388
2013m1,1.638021
2013m2,1.215086
2013m3,.6763582
2013m4,.1961343
2013m5,-.1494032
2013m6,-.587057
2013m7,-.9812693
2013m8,-1.051683
2013m9,-.8674484
2013m10,-.6175432
2013m11,-.5457035
2013m12,-.139169
2014m1,.4128519
2014m2,.544454
2014m3,.3882837
2014m4,.0073222
2014m5,-.2147803
2014m6,-.4950111
2014m7,-.692749
2014m8,-1.014961
2014m9,-1.132066
2014m10,-1.147609
2014m11,-1.074736
2014m12,-.943144
2015m1,-.6611621
2015m2,-.723401
2015m3,-.7672196
2015m4,-.8832787
2015m5,-1.074886
2015m6,-1.057958
2015m7,-1.066563
2015m8,-1.051869
2015m9,-.762268
2015m10,-.5725862
2015m11,-.6272087
2015m12,-.7744082
2016m1,-.762755
2016m2,-.4449067
2016m3,.3474838
2016m4,1.835194
