date,swb_anger
2008m1,-.124218
2008m2,.3507233
2008m3,.5493038
2008m4,.5245912
2008m5,.5955322
2008m6,.727322
2008m7,.5077302
2008m8,.2840485
2008m9,.2730269
2008m10,.6470566
2008m11,1.022193
2008m12,1.168603
2009m1,1.196509
2009m2,1.267795
2009m3,1.144402
2009m4,.9610711
2009m5,1.228668
2009m6,1.486302
2009m7,1.897739
2009m8,2.084533
2009m9,1.918733
2009m10,1.545681
2009m11,1.372355
2009m12,1.749531
2010m1,1.606944
2010m2,1.256867
2010m3,.9639663
2010m4,.9104115
2010m5,.870931
2010m6,1.204843
2010m7,1.807395
2010m8,2.030998
2010m9,1.272575
2010m10,.5653318
2010m11,.2598077
2010m12,.3946371
2011m1,.4571812
2011m2,.6293973
2011m3,.6734726
2011m4,.939407
2011m5,1.416303
2011m6,1.969256
2011m7,2.120173
2011m8,2.207049
2011m9,2.279239
2011m10,2.48961
2011m11,2.240258
2011m12,1.607371
2012m1,.9975402
2012m2,.506195
2012m3,.3907622
2012m4,.4485308
2012m5,.8695847
2012m6,1.327625
2012m7,1.614884
2012m8,1.699098
2012m9,1.698741
2012m10,1.517495
2012m11,1.457913
2012m12,1.489897
2013m1,1.431516
2013m2,1.331979
2013m3,1.302424
2013m4,1.180942
2013m5,1.255466
2013m6,1.356783
2013m7,1.736929
2013m8,2.086582
2013m9,2.12008
2013m10,2.119004
2013m11,1.923954
2013m12,1.874537
2014m1,2.033812
2014m2,2.209561
2014m3,2.280774
2014m4,2.239893
2014m5,2.312219
2014m6,2.592236
2014m7,3.138291
2014m8,3.247033
2014m9,2.867651
2014m10,2.213477
2014m11,1.768506
2014m12,1.727142
2015m1,1.680573
2015m2,1.776419
2015m3,1.993835
2015m4,2.286938
2015m5,2.518932
2015m6,2.896672
2015m7,3.383334
2015m8,3.686956
2015m9,3.470653
2015m10,2.878433
2015m11,2.37036
2015m12,2.103315
2016m1,2.179202
2016m2,1.971828
2016m3,1.804664
2016m4,1.387043
