date,cat_healthy_habits
2011m1,1.740512
2011m2,.9398802
2011m3,.3165415
2011m4,-.1711986
2011m5,-.5010346
2011m6,-.6483588
2011m7,-.7865036
2011m8,-1.017408
2011m9,-1.147995
2011m10,-1.121809
2011m11,-.8931857
2011m12,-.299993
2012m1,.6462775
2012m2,.9918628
2012m3,.9863139
2012m4,.5953692
2012m5,.137879
2012m6,-.2252096
2012m7,-.4304215
2012m8,-.6549477
2012m9,-.9170712
2012m10,-1.045122
2012m11,-.9350017
2012m12,-.4398603
2013m1,.4810914
2013m2,.8861181
2013m3,.9118369
2013m4,.6656231
2013m5,.1561447
2013m6,-.3078671
2013m7,-.6355078
2013m8,-.8963778
2013m9,-1.114426
2013m10,-1.080194
2013m11,-.801792
2013m12,-.2521472
2014m1,.5949674
2014m2,.9654321
2014m3,.9717839
2014m4,.6828456
2014m5,.2389197
2014m6,-.0919805
2014m7,-.2413905
2014m8,-.495386
2014m9,-.8389292
2014m10,-1.028012
2014m11,-.8261275
2014m12,-.1427275
2015m1,.8294489
2015m2,1.15363
2015m3,1.090491
2015m4,.7614142
2015m5,.3823558
2015m6,.077609
2015m7,-.1730445
2015m8,-.4623007
2015m9,-.6251337
2015m10,-.7025523
2015m11,-.4843796
2015m12,.1576249
2016m1,1.05698
2016m2,1.320704
2016m3,1.241202
2016m4,1.454539
