date,cat_family
2011m1,.2403583
2011m2,.192826
2011m3,.1542148
2011m4,.1950497
2011m5,.1982992
2011m6,.3501723
2011m7,.8263077
2011m8,1.626899
2011m9,2.112311
2011m10,1.978213
2011m11,1.244567
2011m12,.5046073
2012m1,.2689088
2012m2,.2656715
2012m3,.2727827
2012m4,.0542992
2012m5,-.3093975
2012m6,-.3741064
2012m7,.2311267
2012m8,1.060801
2012m9,1.537592
2012m10,1.362033
2012m11,.9186298
2012m12,.6014926
2013m1,.4450338
2013m2,.4163861
2013m3,.2251001
2013m4,-.0766908
2013m5,-.4527837
2013m6,-.676755
2013m7,-.3704846
2013m8,.1773913
2013m9,.5472683
2013m10,.6842695
2013m11,.4003023
2013m12,-.1660837
2014m1,-.6014513
2014m2,-.8400698
2014m3,-.9953892
2014m4,-1.280472
2014m5,-1.478073
2014m6,-1.385128
2014m7,-1.042524
2014m8,-.713906
2014m9,-.5239005
2014m10,-.4286028
2014m11,-.5128621
2014m12,-.7508256
2015m1,-1.050775
2015m2,-1.286497
2015m3,-1.409556
2015m4,-1.493933
2015m5,-1.526067
2015m6,-1.314063
2015m7,-.6174199
2015m8,.2476603
2015m9,.781341
2015m10,.978062
2015m11,.7669548
2015m12,.308474
2016m1,-.1098673
2016m2,-.3078668
2016m3,-.1997524
2016m4,.1198984
