big_picture_f
.5067451
.7887626
.2861807
.309258
-.157274
-1.340304
-1.36555
-.3611217
.8690886
.9696029
1.033213
.272702
.476559
.6913027
-.0149671
.2307943
-.4840285
-1.531171
-1.840744
-.6786128
1.496444
.7645912
.5755262
-.4996867
-.3776478
.3589747
-.1543781
-.2005699
-.7343172
-1.617198
-1.748206
-.4888094
1.26843
1.027552
.6496457
.5592352
.3742123
.78275
.0964014
.2199079
-.4809941
-1.814447
-1.739956
-.3200219
1.352569
1.18644
1.119633
.4870736
.6129639
1.11577
.4159342
.6614562
-.3672891
-2.07518
-2.242508
-.6958565
1.771119
