health_conditions_f
.5586379
2.12486
1.576177
1.894029
.1478864
.2587658
-.1664909
-1.593747
-.628913
1.022659
1.829754
1.074389
.6569883
2.218404
1.600273
.8096702
.5043652
-.119525
-1.520263
-1.489805
-.8064652
.5500441
-.0088351
.1209043
-1.43329
-.1019709
.5221574
.7884513
.0958387
-.6523913
-.5725775
-.7786541
-1.640576
-.2856615
1.260974
-.1691268
-.5552684
.0514516
.8011847
.6912155
.7900867
-.917101
-1.060638
-.8616265
-1.602459
-.107227
.3842337
.0546939
-1.085411
-.0710573
-.1800064
.3190751
-.482794
-.9399036
-.4382101
-1.640306
-.796868
