date,swb_laugh
2011m1,.1539357
2011m2,-.1160906
2011m3,-.2194481
2011m4,.1661752
2011m5,.3198726
2011m6,.074455
2011m7,-.1624539
2011m8,-.4676797
2011m9,-.5056918
2011m10,.1426623
2011m11,.4923151
2011m12,.5750868
2012m1,.2930343
2012m2,-.1266859
2012m3,-.411225
2012m4,-.3126925
2012m5,.0612442
2012m6,.3697242
2012m7,.3197734
2012m8,.0267764
2012m9,-.4535742
2012m10,-.669158
2012m11,-.7684448
2012m12,-1.020213
2013m1,-1.327147
2013m2,-.8045263
2013m3,-.4884796
2013m4,-.1996137
2013m5,.2812858
2013m6,.5570485
2013m7,.4876131
2013m8,.1455981
2013m9,-.1349754
2013m10,.202644
2013m11,.8975015
2013m12,.9324751
2014m1,.4185587
2014m2,.0177591
2014m3,.0561725
2014m4,.2888894
2014m5,.468217
2014m6,.6382841
2014m7,.5856834
2014m8,.3833918
2014m9,-.1682679
2014m10,-.2587622
2014m11,.4068151
2014m12,1.026633
2015m1,1.077541
2015m2,1.188122
2015m3,1.270877
2015m4,1.157682
2015m5,1.110363
2015m6,1.068772
2015m7,1.064417
2015m8,.653308
2015m9,.2354674
2015m10,.1068381
2015m11,.734973
2015m12,1.054509
2016m1,.8240623
2016m2,.7322543
2016m3,.6362993
2016m4,.8486947
