date,swb_anger
2011m1,-1.330154
2011m2,-1.305969
2011m3,-.9620798
2011m4,-.5298358
2011m5,-.2815748
2011m6,-.1676584
2011m7,.0998684
2011m8,.4466588
2011m9,.7448547
2011m10,.599985
2011m11,.0591463
2011m12,-.4564168
2012m1,-.7580597
2012m2,-.782151
2012m3,-.5622316
2012m4,-.2564798
2012m5,-.1094441
2012m6,-.0641707
2012m7,.1495296
2012m8,.6297599
2012m9,1.009803
2012m10,.7127278
2012m11,.1484352
2012m12,-.2133828
2013m1,-.5460892
2013m2,-.5917574
2013m3,-.3929258
2013m4,-.1079431
2013m5,.0825414
2013m6,.1620231
2013m7,.419377
2013m8,.9713321
2013m9,1.323255
2013m10,1.033655
2013m11,.6430684
2013m12,.4063494
2014m1,.2339173
2014m2,.307555
2014m3,.3074906
2014m4,.3337018
2014m5,.4517491
2014m6,.7452921
2014m7,1.197865
2014m8,1.754297
2014m9,2.209908
2014m10,1.880292
2014m11,1.239557
2014m12,.791756
2015m1,.6181848
2015m2,.5759151
2015m3,.4541079
2015m4,.6192611
2015m5,.8143409
2015m6,.9378206
2015m7,1.216696
2015m8,1.810888
2015m9,2.403947
2015m10,2.101821
2015m11,1.241015
2015m12,.4169683
2016m1,.0646286
2016m2,.2846633
2016m3,.6685206
2016m4,1.293797
