respect
1.630031
-.1242319
.8189604
-.5903797
-.4172814
-.8990331
-2.196957
-.8784925
-1.617642
-.9526907
-.9023242
-.9210809
.6885719
.2707238
-1.581179
1.325699
.5314217
.3913168
2.082212
-.7776868
-1.083857
-.4857304
-.0806015
-.8954594
2.761184
1.419829
.2982556
.6615461
-.0776175
-.435908
1.29318
.0541658
-.2067316
-.2766374
.1479189
-.9358234
1.494374
1.423118
-.3362743
1.105526
.3552667
1.176793
-.0862773
-1.121952
-1.027915
-.3970093
-.5895609
-.97775
2.859537
.0948503
2.096168
1.702224
1.8429
1.417378
1.44307
2.586808
-.5589471
