family_stress_f
1.514539
.0912988
-1.296283
1.638457
.5402847
1.634826
2.343261
.1532104
.7129096
-1.684763
-1.05171
-.0591729
-.3517788
.1934345
-.6556295
-.3913144
-.5656514
.1731116
1.543322
.7201777
.5428008
.8149217
-.6463153
-.5474197
-.8255243
-1.179522
.3831348
.5223741
.7186444
-.0597427
-.323087
.539246
-2.330198
-1.392659
-1.374458
-1.057519
-.4708511
-.4476112
-.786116
-1.214928
-.1863149
.3223579
.6993687
1.845573
1.428756
.1753805
-.8183762
.0066488
-.6191565
-.8799419
-.5060581
-.052295
.1560843
.1399082
1.400411
1.805161
-.9852064
