health_conditions_f
.366673
1.060764
1.835747
1.874195
.0960135
-.3609692
-.648632
-1.670732
.8498696
1.219583
1.528856
-.1750309
.1445075
1.303837
1.770979
.4618421
-.6824476
-1.190132
-1.624709
-.9204623
.3660288
.8083775
1.517867
.2659675
-1.401516
-.1762828
.2321403
.5166646
-.3339244
-1.187113
-.8136988
-1.044877
-1.703763
.5285527
1.172325
-.0310477
-1.142518
.0795616
-.7592885
.6972142
.2746184
1.229569
-.3810769
-1.313629
-.5537112
1.239295
1.130197
.2972049
-1.222594
-.2280379
-.3052163
.8772587
-.6427503
-.6678673
.123473
-1.692626
-.9945288
