date,swb_respect
2011m1,.8865988
2011m2,.8476403
2011m3,.5173939
2011m4,.0656214
2011m5,-.504111
2011m6,-.8537531
2011m7,-1.099036
2011m8,-1.369606
2011m9,-1.001715
2011m10,-.4677703
2011m11,-.097268
2011m12,-.2161609
2012m1,-.4713392
2012m2,-.7365656
2012m3,-1.31146
2012m4,-1.966838
2012m5,-2.298887
2012m6,-2.04984
2012m7,-1.7999
2012m8,-1.652916
2012m9,-1.558115
2012m10,-1.261324
2012m11,-.8477575
2012m12,-.928661
2013m1,-1.067739
2013m2,-1.203351
2013m3,-1.361137
2013m4,-1.66206
2013m5,-2.04895
2013m6,-2.001504
2013m7,-1.272718
2013m8,-.3913599
2013m9,.0440056
2013m10,.3081773
2013m11,.2565214
2013m12,-.2307234
2014m1,-.8352794
2014m2,-1.127931
2014m3,-1.660197
2014m4,-1.851654
2014m5,-2.0141
2014m6,-2.095225
2014m7,-2.153662
2014m8,-2.193094
2014m9,-1.971272
2014m10,-1.5815
2014m11,-1.205961
2014m12,-.9315314
2015m1,-.8561149
2015m2,-.9558856
2015m3,-1.355045
2015m4,-1.719421
2015m5,-1.818683
2015m6,-1.599918
2015m7,-1.436506
2015m8,-1.54448
2015m9,-1.477849
2015m10,-.9389091
2015m11,-.3239674
2015m12,-.1530894
2016m1,-.2916229
2016m2,-.7899531
2016m3,-1.620835
2016m4,-2.511846
