date,swb_security
2008m1,.1217348
2008m2,.0102338
2008m3,.1061476
2008m4,.3352312
2008m5,.7792579
2008m6,.9354285
2008m7,.6841931
2008m8,.1682345
2008m9,-.6660795
2008m10,-1.17651
2008m11,-.9214001
2008m12,-.3653722
2009m1,.0677952
2009m2,.3670024
2009m3,.5772747
2009m4,.8944231
2009m5,1.446634
2009m6,1.549508
2009m7,1.334501
2009m8,1.073308
2009m9,1.056266
2009m10,1.227675
2009m11,1.259399
2009m12,1.128679
2010m1,.9423836
2010m2,.9364741
2010m3,.6992042
2010m4,.6388344
2010m5,1.032045
2010m6,1.485466
2010m7,1.48526
2010m8,1.193878
2010m9,.8035381
2010m10,.6366785
2010m11,.6039666
2010m12,.5381597
2011m1,.5541167
2011m2,.7927412
2011m3,1.117746
2011m4,1.192179
2011m5,1.319491
2011m6,1.375947
2011m7,1.261966
2011m8,1.140769
2011m9,1.004812
2011m10,.9136898
2011m11,.9812532
2011m12,1.183969
2012m1,1.388543
2012m2,1.6508
2012m3,1.864094
2012m4,2.040207
2012m5,2.225982
2012m6,2.310938
2012m7,2.213272
2012m8,2.055788
2012m9,1.740812
2012m10,1.418637
2012m11,1.287915
2012m12,1.319218
2013m1,1.498424
2013m2,1.871835
2013m3,2.245755
2013m4,2.479743
2013m5,2.723814
2013m6,2.814348
2013m7,2.751095
2013m8,2.608627
2013m9,2.410399
2013m10,2.220982
2013m11,2.019812
2013m12,1.988113
2014m1,2.290061
2014m2,2.590406
2014m3,2.791608
2014m4,2.933707
2014m5,2.974148
2014m6,2.796571
2014m7,2.43241
2014m8,2.349227
2014m9,2.376125
2014m10,2.436667
2014m11,2.283675
2014m12,2.201616
2015m1,2.222972
2015m2,2.235721
2015m3,2.284673
2015m4,2.352636
2015m5,2.363473
2015m6,2.245963
2015m7,2.093173
2015m8,2.102711
2015m9,2.176487
2015m10,2.339832
2015m11,2.482319
2015m12,2.44106
2016m1,2.530776
2016m2,2.568489
2016m3,2.372126
2016m4,1.894815
