family_stress_f
-.3652472
.8030402
-1.197063
-.0494024
-.0532528
-.1174848
.5567908
-.112218
-1.215484
-2.294121
-1.229059
-1.354607
-1.111059
-.2909905
-1.379305
-.5140378
-.1668925
1.27886
1.126332
2.087528
.7794502
-1.134418
-.071677
-.3450894
.079134
.7534966
-.3160627
-.4312715
-.5087189
-.7950614
1.037293
1.539302
-.7723248
-.7359034
-.3643668
-.5507051
-.3458292
.5149198
-.041724
-.8888022
1.027579
.1609188
.0433931
-.1829088
2.347185
.2382226
-.2891113
.4374799
-.9478564
.3983787
-.2079952
-1.65841
1.591595
2.31187
1.527216
1.257382
.1410928
