family_life_f
-.6526231
-1.096159
-.8103995
-2.480278
-1.663156
-.720322
-1.98327
-.8790583
.2302542
.250625
.4140976
-.4322193
1.148936
.2210493
-1.11037
-.5664354
-.8891808
-1.141623
-.4513649
2.702202
.7528201
1.372075
.156455
-1.33192
.0948548
-.0321547
.174317
-.5649061
.3212492
-1.015008
-.6014817
1.404442
1.832454
1.572424
.8767951
.5874696
.3722965
-.2749189
.7240942
.2388051
.0200228
-1.341468
-.2251134
1.595314
.5030208
1.199003
.7788488
.3868286
.3599656
.4916805
-.347057
-.7472161
-.321131
-.9471841
-.0677695
.8187615
1.092626
