date,swb_enjoyment
2008m1,-.7065234
2008m2,-.5318647
2008m3,-.064588
2008m4,.4007684
2008m5,.6355067
2008m6,.5147579
2008m7,.3383047
2008m8,.1865181
2008m9,.2810461
2008m10,.0161254
2008m11,-.5497164
2008m12,-.9657463
2009m1,-1.366653
2009m2,-1.311802
2009m3,-.9850885
2009m4,-.5174473
2009m5,.0312301
2009m6,.0684822
2009m7,.0375155
2009m8,-.2112844
2009m9,-.5541848
2009m10,-.8616155
2009m11,-.9536898
2009m12,-.9103642
2010m1,-.8662764
2010m2,-.8089978
2010m3,-.7246561
2010m4,-.1388349
2010m5,.5050505
2010m6,.2791766
2010m7,-.2896867
2010m8,-.8731963
2010m9,-1.144231
2010m10,-1.192476
2010m11,-1.215585
2010m12,-.9643223
2011m1,-.5217252
2011m2,-.0340004
2011m3,.2661905
2011m4,.4942444
2011m5,.6607716
2011m6,.8244107
2011m7,.7294605
2011m8,.4558468
2011m9,.3829525
2011m10,.5052323
2011m11,.5926144
2011m12,.6349795
2012m1,.4991967
2012m2,.7122685
2012m3,.9394152
2012m4,.9957547
2012m5,1.12984
2012m6,.9432693
2012m7,.5777398
2012m8,.3266057
2012m9,.3242519
2012m10,.4576483
2012m11,.5975454
2012m12,.6680947
2013m1,.5124193
2013m2,.632102
2013m3,.8600898
2013m4,1.108716
2013m5,1.225859
2013m6,1.176309
2013m7,.9795799
2013m8,.8764204
2013m9,.9019698
2013m10,.9507023
2013m11,.9740338
2013m12,.9273922
2014m1,.8258516
2014m2,1.037927
2014m3,1.241729
2014m4,1.372816
2014m5,1.534796
2014m6,1.472277
2014m7,1.300045
2014m8,1.148151
2014m9,1.157854
2014m10,1.243179
2014m11,1.28276
2014m12,1.198494
2015m1,1.193508
2015m2,1.446095
2015m3,1.709163
2015m4,1.745151
2015m5,1.514958
2015m6,1.256908
2015m7,1.083757
2015m8,.9839751
2015m9,1.167305
2015m10,1.445019
2015m11,1.455816
2015m12,1.223607
2016m1,1.057459
2016m2,1.309595
2016m3,1.948549
2016m4,3.00839
