region,date,leisure
Basse-Normandie,2013m1,-1.119574099779129
Basse-Normandie,2013m2,-.4116901035110156
Basse-Normandie,2013m3,-.4964237790554762
Basse-Normandie,2013m4,-.3619208534558614
Basse-Normandie,2013m5,-.3369456281264623
Basse-Normandie,2013m6,-.4895497858524323
Basse-Normandie,2013m7,.2129552364349365
Basse-Normandie,2013m8,.9375471671422323
Basse-Normandie,2013m9,-.3087554474671682
Basse-Normandie,2013m10,-.0026719557742278
Basse-Normandie,2013m11,-.6053350567817688
Basse-Normandie,2013m12,-.5373880863189697
Basse-Normandie,2014m1,-.9173598090807596
Basse-Normandie,2014m2,-.1523105353116989
Basse-Normandie,2014m3,-.1794863144556681
Basse-Normandie,2014m4,-.2500534032781919
Basse-Normandie,2014m5,.1804376520837347
Basse-Normandie,2014m6,.0663408290905257
Basse-Normandie,2014m7,.7427617311477661
Basse-Normandie,2014m8,1.877730965614319
Basse-Normandie,2014m9,-.0258650779724121
Basse-Normandie,2014m10,.1118566816051801
Basse-Normandie,2014m11,-.3947896622121334
Basse-Normandie,2014m12,-.1514663696289063
Basse-Normandie,2015m1,-1.054018209377925
Basse-Normandie,2015m2,.6239621639251709
Basse-Normandie,2015m3,.0281147956848145
Basse-Normandie,2015m4,.4361475606759389
Basse-Normandie,2015m5,.1486798624197642
Basse-Normandie,2015m6,.4045131839811802
Basse-Normandie,2015m7,1.302490711212158
Basse-Normandie,2015m8,1.883399248123169
Basse-Normandie,2015m9,.2185824910799662
Basse-Normandie,2015m10,.1962580879529317
Basse-Normandie,2015m11,.0608293314774831
Basse-Normandie,2015m12,.7202846606572469
Basse-Normandie,2016m1,.2478600939114889
Basse-Normandie,2016m2,.9992968837420145
Basse-Normandie,2016m3,.598399410645167
Basse-Normandie,2016m4,1.053104301293691
Basse-Normandie,2016m5,.4688915808995565
Basse-Normandie,2016m6,
