region,date,family1
Picardie,2013m1,-.3687051832675934
Picardie,2013m2,.518693208694458
Picardie,2013m3,-.3815897554159164
Picardie,2013m4,-.7381121814250946
Picardie,2013m5,-.4836100935935974
Picardie,2013m6,-1.401659101247787
Picardie,2013m7,-.4713965728878975
Picardie,2013m8,-.0299060344696045
Picardie,2013m9,.0731092020869255
Picardie,2013m10,-1.122170954942703
Picardie,2013m11,-1.048758298158646
Picardie,2013m12,-1.744810044765472
Picardie,2014m1,-.0947764441370964
Picardie,2014m2,-.1896672546863556
Picardie,2014m3,.0999285504221916
Picardie,2014m4,-.3719318192452192
Picardie,2014m5,.2902844455093145
Picardie,2014m6,-.0921093225479126
Picardie,2014m7,-.2441460937261581
Picardie,2014m8,.9792321026325226
Picardie,2014m9,.5621863724663854
Picardie,2014m10,.680237203836441
Picardie,2014m11,.4542219042778015
Picardie,2014m12,-.4788468917831779
Picardie,2015m1,.211795361712575
Picardie,2015m2,.3662373125553131
Picardie,2015m3,.9762270152568817
Picardie,2015m4,-.0812733173370361
Picardie,2015m5,1.174928069114685
Picardie,2015m6,.7197718322277069
Picardie,2015m7,.8219328196719289
Picardie,2015m8,1.616193294525146
Picardie,2015m9,.6073795855045319
Picardie,2015m10,.0669000744819641
Picardie,2015m11,-.343587189912796
Picardie,2015m12,-.3023021221160889
Picardie,2016m1,.5000140368938446
Picardie,2016m2,.2831583619117737
Picardie,2016m3,.91579994186759
Picardie,2016m4,1.076867818832397
Picardie,2016m5,.1899259686470032
Picardie,2016m6,
