date,cat_job_growth
2011m1,2.201619
2011m2,1.911258
2011m3,1.443609
2011m4,1.263803
2011m5,.7193973
2011m6,.5894483
2011m7,.6744055
2011m8,.5345383
2011m9,.4362189
2011m10,.397507
2011m11,.363268
2011m12,.169915
2012m1,.1752545
2012m2,.3328698
2012m3,.6618038
2012m4,.6946371
2012m5,.2792883
2012m6,-.2542986
2012m7,-.7387903
2012m8,-.8713526
2012m9,-.6618126
2012m10,-.4391212
2012m11,-.2587343
2012m12,-.3557054
2013m1,-.2747149
2013m2,.2136001
2013m3,.6425811
2013m4,.5104603
2013m5,-.137723
2013m6,-.6103227
2013m7,-.758218
2013m8,-.7706315
2013m9,-.5810108
2013m10,-.534122
2013m11,-.4993827
2013m12,-.7558064
2014m1,-.7882731
2014m2,-.566114
2014m3,-.187087
2014m4,-.0828233
2014m5,-.2763395
2014m6,-.680464
2014m7,-1.127976
2014m8,-1.569834
2014m9,-1.660735
2014m10,-1.400624
2014m11,-1.234794
2014m12,-1.031792
2015m1,-.6219011
2015m2,-.2013858
2015m3,-.1944758
2015m4,-.1469903
2015m5,-.251953
2015m6,-.2091386
2015m7,.099108
2015m8,.4213704
2015m9,.6847693
2015m10,.7623506
2015m11,.7789704
2015m12,.9173828
2016m1,1.027248
2016m2,1.120647
2016m3,.8280928
2016m4,-.1209743
