region,date,economic
PACA,2013m1,.0905284333441939
PACA,2013m2,.2211208237068994
PACA,2013m3,.0683229777163693
PACA,2013m4,-.0649479035554188
PACA,2013m5,-.3045245291931288
PACA,2013m6,-.0210189138139997
PACA,2013m7,-1.729316541126796
PACA,2013m8,-2.264381042548588
PACA,2013m9,-.9163489448172706
PACA,2013m10,-.8350904477494103
PACA,2013m11,-.9559159747191838
PACA,2013m12,-1.070924337421145
PACA,2014m1,-.4395789232637201
PACA,2014m2,.0674362195921796
PACA,2014m3,.0248574098306043
PACA,2014m4,.0479074673993247
PACA,2014m5,.3893583975732327
PACA,2014m6,.5134025444941861
PACA,2014m7,.2121725289949349
PACA,2014m8,-.4150585010647774
PACA,2014m9,1.260264696819442
PACA,2014m10,1.062841329191412
PACA,2014m11,.7163917539375169
PACA,2014m12,-.2733242230356804
PACA,2015m1,1.088058367371559
PACA,2015m2,1.379773515143565
PACA,2015m3,1.444033431155341
PACA,2015m4,.561554501365338
PACA,2015m5,.5289376319519111
PACA,2015m6,.669471672083351
PACA,2015m7,.087856721665178
PACA,2015m8,-.3642565794289112
PACA,2015m9,1.04391754444805
PACA,2015m10,.9761596274163041
PACA,2015m11,.549542710185051
PACA,2015m12,-.1916997411421367
PACA,2016m1,1.681982420384884
PACA,2016m2,1.643165533031736
PACA,2016m3,1.078015101807458
PACA,2016m4,.8564261134181704
PACA,2016m5,.4288345149585179
PACA,2016m6,
