date,swb_respect
2008m1,-.8124564
2008m2,-1.386761
2008m3,-1.71317
2008m4,-.9683977
2008m5,-.1810094
2008m6,.2241804
2008m7,.3308592
2008m8,.6641657
2008m9,.5043079
2008m10,.2529882
2008m11,.3525706
2008m12,.3436688
2009m1,.5384828
2009m2,.3766011
2009m3,.2826062
2009m4,.2968379
2009m5,-.0719066
2009m6,-.3380508
2009m7,-.0907769
2009m8,.2746376
2009m9,.7095046
2009m10,1.237287
2009m11,1.500708
2009m12,1.068288
2010m1,.6703506
2010m2,.3207008
2010m3,.054463
2010m4,.0481783
2010m5,.342671
2010m6,.5747218
2010m7,.3880488
2010m8,-.057453
2010m9,-.1806846
2010m10,-.0115811
2010m11,-.0773202
2010m12,.0530595
2011m1,.5345031
2011m2,.4933669
2011m3,.2505808
2011m4,.0301064
2011m5,.3050362
2011m6,.789056
2011m7,.8664981
2011m8,.6288361
2011m9,.3637138
2011m10,.2411147
2011m11,.2938638
2011m12,.5439814
2012m1,1.019775
2012m2,.9476701
2012m3,.3765445
2012m4,-.1529795
2012m5,.0090324
2012m6,.3902185
2012m7,.4874267
2012m8,.5860348
2012m9,.6992848
2012m10,.7968088
2012m11,.5220883
2012m12,.0585711
2013m1,.0909735
2013m2,-.0712151
2013m3,-.609535
2013m4,-.9274834
2013m5,-.5441079
2013m6,.0037265
2013m7,.2634554
2013m8,.3154665
2013m9,.2672794
2013m10,.1332266
2013m11,.006276
2013m12,.0683717
2014m1,.1953481
2014m2,.261526
2014m3,.3675338
2014m4,.3242797
2014m5,.1496102
2014m6,-9.39e-06
2014m7,-.2230392
2014m8,-.3047672
2014m9,-.4827332
2014m10,-.6670989
2014m11,-.6645609
2014m12,-.7267706
2015m1,-.4676181
2015m2,-.3345638
2015m3,-.4889202
2015m4,-.7147781
2015m5,-.7095046
2015m6,-.6334446
2015m7,-.752887
2015m8,-.8274475
2015m9,-.8950482
2015m10,-1.012908
2015m11,-1.212546
2015m12,-1.059756
2016m1,-.6054959
2016m2,-.837055
2016m3,-1.769777
2016m4,-2.805383
