region,date,family1
Franche-Comte,2013m1,-.8843280375003815
Franche-Comte,2013m2,-.0881223082542419
Franche-Comte,2013m3,-.3958707973361015
Franche-Comte,2013m4,-.6757606267929077
Franche-Comte,2013m5,-.9235935844480991
Franche-Comte,2013m6,-.0576415956020355
Franche-Comte,2013m7,.4380138069391251
Franche-Comte,2013m8,.4956976142711937
Franche-Comte,2013m9,.5792306661605835
Franche-Comte,2013m10,-.567303404211998
Franche-Comte,2013m11,-.238274022936821
Franche-Comte,2013m12,-.9241556227207184
Franche-Comte,2014m1,.0758767537772655
Franche-Comte,2014m2,-.0218427702784538
Franche-Comte,2014m3,-.481957882642746
Franche-Comte,2014m4,-.2475229725241661
Franche-Comte,2014m5,-.237189956009388
Franche-Comte,2014m6,-.1380003690719604
Franche-Comte,2014m7,.1152995526790619
Franche-Comte,2014m8,.2477585077285767
Franche-Comte,2014m9,.8200508207082748
Franche-Comte,2014m10,.0351718068122864
Franche-Comte,2014m11,-.2069020420312881
Franche-Comte,2014m12,-1.185408234596252
Franche-Comte,2015m1,.1114537417888641
Franche-Comte,2015m2,.8685957528650761
Franche-Comte,2015m3,.3950827941298485
Franche-Comte,2015m4,-.0915002375841141
Franche-Comte,2015m5,.4931564331054688
Franche-Comte,2015m6,.043468713760376
Franche-Comte,2015m7,.1571961939334869
Franche-Comte,2015m8,.9036222845315933
Franche-Comte,2015m9,1.035261660814285
Franche-Comte,2015m10,.8118003904819489
Franche-Comte,2015m11,-.4965460933744907
Franche-Comte,2015m12,-.950332447886467
Franche-Comte,2016m1,.489198237657547
Franche-Comte,2016m2,.4911594688892365
Franche-Comte,2016m3,.7534871473908424
Franche-Comte,2016m4,.3695274107158184
Franche-Comte,2016m5,.1329831033945084
Franche-Comte,2016m6,
