laugh
-2.081988
-1.895137
.7572394
-.4670862
.3340414
-.7913633
-1.368452
.3592722
-1.16597
.1707692
.2782153
-.7147304
-.0459085
-.927424
2.149682
.7441311
1.032616
-.02565
1.062997
1.740962
.1891345
.0675522
-1.459416
-1.518298
-1.233543
-.245947
.8876539
2.180401
-.007802
.1719194
-.1924081
.1410361
-.4728884
.0077215
.2428165
-.3397344
-1.129052
-1.394942
-.155798
.0717137
-.0604819
.5756853
1.361384
.8060678
-1.094428
.515323
1.081779
.1827656
-.0415352
.0942434
.4153989
.3528839
.531288
.5199854
1.235229
.9580103
-.1099349
