family_life_f
-.528144
-1.769497
.0285001
-1.451455
-2.398482
-1.600859
-.8747875
-.2954866
.9986041
.7248418
-.4673374
-.4536433
-.0471778
-.2419841
-.0507159
-1.223008
-.4646899
-.3740091
-.5746437
1.466656
1.976806
1.05083
.1091644
-.7078611
-.1306754
.1650945
.7018194
-.8193392
-.8547508
-.5955138
-.971872
.6192894
1.151927
1.036854
.647881
-.4742939
.8573249
.0617881
1.016913
-.4884824
-1.817004
-.9211737
.2485772
2.284773
1.13243
.1418587
.2986839
-.2353121
.7105863
.4440498
.4418727
-.1477876
-.9624235
-.3905947
.1241256
1.557832
2.333924
