date,swb_anger
2008m1,.378707
2008m2,-.4684382
2008m3,-.8299201
2008m4,-.4857553
2008m5,.0809683
2008m6,.3623061
2008m7,.1079358
2008m8,-.4049753
2008m9,-.536483
2008m10,-.483874
2008m11,-.5640863
2008m12,-.7548111
2009m1,-.7602108
2009m2,-.6224651
2009m3,-.3491943
2009m4,-.4264582
2009m5,-.3014616
2009m6,-.2024354
2009m7,-.1671779
2009m8,-.0183459
2009m9,-.0640848
2009m10,.5561319
2009m11,1.01569
2009m12,.7925697
2010m1,.3568069
2010m2,.1286906
2010m3,-.0522937
2010m4,.1645976
2010m5,.5215166
2010m6,.7499791
2010m7,.8958699
2010m8,.9633698
2010m9,.7599409
2010m10,.2004223
2010m11,-.2970711
2010m12,-.1794358
2011m1,-.0741022
2011m2,.2819497
2011m3,.4261755
2011m4,.7770408
2011m5,.9096426
2011m6,.8200252
2011m7,.8097532
2011m8,.5969182
2011m9,.1440035
2011m10,-.1240702
2011m11,-.2935424
2011m12,-.4819942
2012m1,-.7963456
2012m2,-.9750258
2012m3,-.9242507
2012m4,-.5088978
2012m5,-.0479386
2012m6,.34218
2012m7,.8282211
2012m8,.8992687
2012m9,.5408749
2012m10,.3602136
2012m11,.1959877
2012m12,.136898
2013m1,.1552933
2013m2,.0124963
2013m3,.2921887
2013m4,.3994903
2013m5,.275057
2013m6,.2251807
2013m7,.3036541
2013m8,.5924377
2013m9,.573873
2013m10,.5315974
2013m11,.5738896
2013m12,.6178389
2014m1,.5915124
2014m2,.5405146
2014m3,.5473585
2014m4,.8673801
2014m5,1.326937
2014m6,1.713349
2014m7,1.836515
2014m8,1.819733
2014m9,1.696492
2014m10,1.647225
2014m11,1.402898
2014m12,1.413114
2015m1,1.480311
2015m2,1.407211
2015m3,1.252236
2015m4,1.102606
2015m5,1.225529
2015m6,1.474617
2015m7,2.018005
2015m8,2.313384
2015m9,2.169266
2015m10,1.866194
2015m11,1.400717
2015m12,1.172096
2016m1,1.135815
2016m2,1.181398
2016m3,1.516042
2016m4,2.161406
