summer_leisure_f
-.945365
-.8644493
-.1441223
.5373406
1.314255
1.915213
1.85825
.8703128
-.5174634
-.9218153
-1.253874
-.3996205
-.8072742
-.6544487
-.1031102
.6258509
1.03468
1.430837
1.399322
.8178341
-.2833047
-.8349458
-.8432236
-.5877122
-.8193601
-.8349742
-.1270774
.2035087
.8649806
1.289336
1.264585
1.052103
-.3135411
-1.019518
-1.214158
-.7550448
-.9703005
-1.121525
-.3661487
.1328629
.9296321
1.439324
1.439752
.6949266
-.6241941
-1.276259
-1.480753
-1.020604
-1.233557
-1.448752
-.8537045
-.0464433
1.036735
1.037466
1.380394
.864206
-.7470657
