region,date,housing
Nord-Pas-de-Calais,2013m1,.1535490003821906
Nord-Pas-de-Calais,2013m2,-.0403858035802841
Nord-Pas-de-Calais,2013m3,.1463610410690308
Nord-Pas-de-Calais,2013m4,-.0254837661981583
Nord-Pas-de-Calais,2013m5,-.1781895965337753
Nord-Pas-de-Calais,2013m6,-.3760983601212501
Nord-Pas-de-Calais,2013m7,.3127293229103089
Nord-Pas-de-Calais,2013m8,.7555005483329296
Nord-Pas-de-Calais,2013m9,-.1682107418775559
Nord-Pas-de-Calais,2013m10,-.8790028691291809
Nord-Pas-de-Calais,2013m11,-1.101140284538269
Nord-Pas-de-Calais,2013m12,-1.847261738777161
Nord-Pas-de-Calais,2014m1,-.60446593487286
Nord-Pas-de-Calais,2014m2,-.4375586867332458
Nord-Pas-de-Calais,2014m3,-.4837324619293213
Nord-Pas-de-Calais,2014m4,-.2357397794723511
Nord-Pas-de-Calais,2014m5,-.2229276835918426
Nord-Pas-de-Calais,2014m6,-.4350760951638222
Nord-Pas-de-Calais,2014m7,.0901492860168219
Nord-Pas-de-Calais,2014m8,.8455158248543739
Nord-Pas-de-Calais,2014m9,.1270559281110764
Nord-Pas-de-Calais,2014m10,-.3584279786795378
Nord-Pas-de-Calais,2014m11,-.9231966495513916
Nord-Pas-de-Calais,2014m12,-1.468130707740784
Nord-Pas-de-Calais,2015m1,-.3079154834151268
Nord-Pas-de-Calais,2015m2,.3058380633592606
Nord-Pas-de-Calais,2015m3,.3052950717508793
Nord-Pas-de-Calais,2015m4,-.2130753666162491
Nord-Pas-de-Calais,2015m5,.0278403222560883
Nord-Pas-de-Calais,2015m6,.1620297133922577
Nord-Pas-de-Calais,2015m7,.3562369652092457
Nord-Pas-de-Calais,2015m8,.2225699372589588
Nord-Pas-de-Calais,2015m9,-.2867109462618828
Nord-Pas-de-Calais,2015m10,-.9174008846282959
Nord-Pas-de-Calais,2015m11,-1.353136992454529
Nord-Pas-de-Calais,2015m12,-1.885286712646484
Nord-Pas-de-Calais,2016m1,-.2000133812427521
Nord-Pas-de-Calais,2016m2,.2705238467082381
Nord-Pas-de-Calais,2016m3,-.2612787157297135
Nord-Pas-de-Calais,2016m4,.1918426848948002
Nord-Pas-de-Calais,2016m5,.0938260942697525
Nord-Pas-de-Calais,2016m6,
