big_picture_f
.3980546
.937598
.6589879
.3388667
-.1086574
-1.415905
-1.457367
-.7548153
1.344612
.9683656
.9803459
.7120439
.3355525
.5690572
.6602523
.4352217
-.1336852
-1.93559
-1.998482
-.9616439
.9952055
.8570684
.4381718
-.3261413
-.4691761
.0224217
-.1976946
-.2952025
-.6393723
-1.864131
-1.886094
-1.195928
1.048296
1.072773
.9938974
.8980767
.2456495
.9788724
.4088341
.3038926
-.1476689
-1.51338
-1.724511
-1.232382
.93888
1.062326
.8212633
.6339595
.2561944
.8590512
.7057403
.663312
.1111966
-1.065405
-1.683075
-1.147793
1.500061
