worry
.5288761
.5179851
.3482726
.2222038
.073291
.0210782
.2714647
1.086071
.9506587
1.9663
.9585259
.9271067
.4504995
.3134015
-.5793087
-.4892744
-.419912
-.3199564
-.2646579
.4291443
.9129355
1.341206
1.625936
1.001154
.4111682
-.1331488
-.5450019
-.5681132
-.6887471
-.6230522
-.3586872
.4682983
.595803
.6316742
.191086
.6679787
.6489454
.501447
-.3184573
-.1391274
-.2645632
-.4109168
-.1271489
.1595087
.7854047
.5780359
.3752162
.3617445
.1584212
.0697255
-.4031276
-.519784
-.5282812
-.3884436
-.2419821
.0209016
.870222
