sadness
1.02758
-.5584423
.002286
-.0519234
-1.063633
-1.277103
-.6927494
.4541463
1.079262
1.611762
1.670442
1.637849
.2264197
-.8362496
-.7725629
-.082535
-.5332878
-1.110021
-.6354597
-2.354347
.3422547
.4498467
3.32185
2.986425
1.027568
-.135866
-.9336823
-.5956532
-1.336625
-.8477154
-.0537415
-.3978427
-.0961513
-.0306106
.2088026
2.242541
.3956418
1.066022
.1923515
.7999178
-.4007912
-1.156082
-.160541
-.7010007
.9508865
-.3082233
1.694551
1.823311
1.233711
.77782
.1651751
-.2760976
-.3984547
-.8962768
-1.049026
-.8401216
1.174395
