date,cat_housing
2011m1,.9697534
2011m2,.7544936
2011m3,.5327189
2011m4,.385417
2011m5,.3237969
2011m6,.4834185
2011m7,.8355804
2011m8,1.320963
2011m9,1.473584
2011m10,1.336648
2011m11,1.044842
2011m12,.9276263
2012m1,1.113482
2012m2,1.272499
2012m3,1.228339
2012m4,1.214543
2012m5,1.347546
2012m6,1.469716
2012m7,1.455397
2012m8,1.328333
2012m9,1.152691
2012m10,.9199381
2012m11,.6470773
2012m12,.555237
2013m1,.7597075
2013m2,.8949587
2013m3,.9326087
2013m4,.9184991
2013m5,.8275864
2013m6,.5317527
2013m7,-.1306557
2013m8,-.6353704
2013m9,-.9243303
2013m10,-1.066444
2013m11,-1.100871
2013m12,-1.023146
2014m1,-.8857984
2014m2,-.8483015
2014m3,-.891611
2014m4,-.9450435
2014m5,-1.017653
2014m6,-1.090489
2014m7,-1.061202
2014m8,-.9953188
2014m9,-.9736567
2014m10,-1.018626
2014m11,-1.053611
2014m12,-.9843292
2015m1,-.8318682
2015m2,-.7722124
2015m3,-.7198398
2015m4,-.6256926
2015m5,-.472582
2015m6,-.3759975
2015m7,-.3785621
2015m8,-.4764365
2015m9,-.7014955
2015m10,-.9837034
2015m11,-1.198096
2015m12,-1.207244
2016m1,-1.086104
2016m2,-.9580992
2016m3,-.832457
2016m4,-.6919059
