sadness
2.164853
1.090728
-1.244176
-.350668
.0100098
-1.201434
-.6625617
.3053271
1.307069
1.912917
-.5290294
1.306563
-.2372248
-.1674624
-1.480803
-1.481859
-1.504949
-1.280347
-1.310253
-1.006169
.1552436
.3205374
1.748679
2.434987
1.210678
-.1424441
-.4923996
-1.390607
-1.956539
-1.750336
-1.943216
-1.23154
.0602441
-.3669306
-1.37629
-.0563439
.0527869
.5119988
-.6216874
-.0868819
-1.43764
-.6674467
.7666398
.8978804
1.654666
1.66926
1.799093
2.552882
2.514679
2.071089
1.643723
1.751319
1.26173
1.230144
-.62816
-.9910551
1.170731
