family_stress_f
-.2087178
.1138553
.4576586
.3161242
.9607421
.6640344
.3099132
-.0716427
-.6101061
-.5100404
.4496672
.8349271
.7060202
-1.357046
-1.398388
-.1448265
.559695
1.302913
.5048876
-.3024322
-.2357846
-.383862
-.6227139
-.3251769
-.5032663
-1.44198
1.106195
1.114316
-.5024127
1.554246
1.849377
2.058511
.0732966
-1.863392
-1.663282
-.3768919
.9718089
.563779
-.9537279
-.5718641
-.0841142
1.121968
1.240712
1.217648
.7781829
-.2916688
-2.359773
-.8431311
.4124282
-1.703326
-1.944281
-1.467165
.092316
.1626121
.9517897
.2258193
.0655697
