family_life_f
-.7216313
-1.148642
-.3435749
-1.446134
-2.706337
-1.533034
-1.559731
.0590681
.1819445
.3131088
.3260351
-.0683441
.7589918
-.1583675
.5658437
-1.952178
-.6329999
-.9713693
-.1623145
2.092575
2.222205
.9913971
.2873411
-.6015332
.9809583
.2501208
.5580719
-1.167879
.023391
-.6246155
.1595013
.3915985
2.203682
1.357879
1.411654
.4920995
.3605646
-.2875982
1.131064
-1.111025
-.4735412
-.241356
-.050737
1.663091
.1964811
.2295772
.1047169
-.1206197
.2090152
-.8411918
-.6086307
-.5011569
-.6556313
-.2730944
-.642151
1.351207
.7322348
