date,swb_happiness
2008m1,.7755924
2008m2,.6477565
2008m3,.7906224
2008m4,.5838901
2008m5,.2419352
2008m6,-.0732669
2008m7,-.1759766
2008m8,-.2319767
2008m9,-.5160555
2008m10,-.9870456
2008m11,-1.333371
2008m12,-1.590544
2009m1,-2.129461
2009m2,-2.221958
2009m3,-1.751619
2009m4,-1.164128
2009m5,-.9035552
2009m6,-.9076625
2009m7,-1.45215
2009m8,-1.793365
2009m9,-2.011298
2009m10,-2.057947
2009m11,-1.899413
2009m12,-1.99003
2010m1,-2.302005
2010m2,-1.991674
2010m3,-1.545055
2010m4,-1.160297
2010m5,-1.031537
2010m6,-.8162705
2010m7,-1.197188
2010m8,-1.73654
2010m9,-1.734469
2010m10,-1.341733
2010m11,-1.25275
2010m12,-1.49181
2011m1,-1.705029
2011m2,-1.444415
2011m3,-1.013305
2011m4,-.6531277
2011m5,-.6498399
2011m6,-.9359019
2011m7,-1.344491
2011m8,-1.516784
2011m9,-1.241531
2011m10,-.9116015
2011m11,-.8041093
2011m12,-1.00819
2012m1,-1.222278
2012m2,-.8841131
2012m3,-.5315055
2012m4,-.206085
2012m5,-.0603635
2012m6,-.0156576
2012m7,-.3708938
2012m8,-.8707568
2012m9,-.970705
2012m10,-.9617657
2012m11,-.7759786
2012m12,-.7732862
2013m1,-.8407017
2013m2,-.5139202
2013m3,-.1078016
2013m4,.086152
2013m5,.054393
2013m6,-.1065825
2013m7,-.4242944
2013m8,-.7470679
2013m9,-.7089738
2013m10,-.5116452
2013m11,-.3633483
2013m12,-.5765048
2014m1,-.867355
2014m2,-.7524877
2014m3,-.4834782
2014m4,-.1540549
2014m5,.0154691
2014m6,-.1226694
2014m7,-.3232265
2014m8,-.3584865
2014m9,-.1280954
2014m10,.2154898
2014m11,.3195061
2014m12,.1957104
2015m1,.1747707
2015m2,.4965258
2015m3,.8758854
2015m4,1.092999
2015m5,1.007572
2015m6,.5873322
2015m7,.1057949
2015m8,-.0757337
2015m9,.0328349
2015m10,.2860217
2015m11,.3671598
2015m12,.1523812
2016m1,-.1728637
2016m2,-.2124556
2016m3,-.2012809
2016m4,-.1084736
