region,date,family1
Poitou-Charentes,2013m1,-.3427928537130356
Poitou-Charentes,2013m2,.2071170210838318
Poitou-Charentes,2013m3,.0356812626123428
Poitou-Charentes,2013m4,-.5774335749447346
Poitou-Charentes,2013m5,-.1101743960753083
Poitou-Charentes,2013m6,-.2855297535425052
Poitou-Charentes,2013m7,-.3724345192313194
Poitou-Charentes,2013m8,.4973393455147743
Poitou-Charentes,2013m9,.3619463518261909
Poitou-Charentes,2013m10,-.7079978138208389
Poitou-Charentes,2013m11,-1.280484259128571
Poitou-Charentes,2013m12,-1.260112404823303
Poitou-Charentes,2014m1,-.089071974158287
Poitou-Charentes,2014m2,-.3996832966804504
Poitou-Charentes,2014m3,.3902834784239531
Poitou-Charentes,2014m4,-.0671979635953903
Poitou-Charentes,2014m5,.3428657129406929
Poitou-Charentes,2014m6,-.1685381382703781
Poitou-Charentes,2014m7,-.4196580797433853
Poitou-Charentes,2014m8,.4544330372009426
Poitou-Charentes,2014m9,.8324896921403706
Poitou-Charentes,2014m10,-.1034305393695831
Poitou-Charentes,2014m11,.1057137846946716
Poitou-Charentes,2014m12,-.7881320044398308
Poitou-Charentes,2015m1,.0234980285167694
Poitou-Charentes,2015m2,-.4566457867622375
Poitou-Charentes,2015m3,.0155487954616547
Poitou-Charentes,2015m4,-.2632890194654465
Poitou-Charentes,2015m5,-.0625255107879639
Poitou-Charentes,2015m6,.1574200391769409
Poitou-Charentes,2015m7,.6885329037904739
Poitou-Charentes,2015m8,.7304486036300659
Poitou-Charentes,2015m9,.5102761089801788
Poitou-Charentes,2015m10,-.1953521072864532
Poitou-Charentes,2015m11,-.2662526965141296
Poitou-Charentes,2015m12,-.477302685379982
Poitou-Charentes,2016m1,1.096499774605036
Poitou-Charentes,2016m2,.8172898218035698
Poitou-Charentes,2016m3,.7240847125649452
Poitou-Charentes,2016m4,.8542958498001099
Poitou-Charentes,2016m5,.6412587314844131
Poitou-Charentes,2016m6,
