civic_f
.7905993
1.305068
.0072558
-.7635856
.8348086
1.769376
-.0863115
.8424209
.3500986
1.847449
2.890863
.3184021
.296847
-.0201048
.0995433
.0704281
-.3977912
1.841743
1.346044
.2632676
-.5717965
-.1872465
-.067044
.4733147
-.5101556
-.3889136
-.2260616
-.1901268
.3343938
1.062368
.981536
1.202431
.114578
.6761295
.7915897
-.3087528
-.6810803
-1.219898
-.1834649
-1.916257
-.3412444
.2670398
.8204084
-.8978134
-1.520712
-1.608751
-.7937179
-.9465734
-.4406254
-1.613396
-1.473936
-1.519131
-.7828143
.0358583
.4360379
-.7936363
-1.618959
