region,date,social
Auvergne,2013m1,-.20952915167436
Auvergne,2013m2,-.0198696315288544
Auvergne,2013m3,.0925853541120887
Auvergne,2013m4,-.3566910415887833
Auvergne,2013m5,-.8473244875669479
Auvergne,2013m6,-.3337734043598175
Auvergne,2013m7,-.89150250852108
Auvergne,2013m8,-.8824300546199083
Auvergne,2013m9,.4849369883537292
Auvergne,2013m10,-.3675307154655457
Auvergne,2013m11,.4056703373789787
Auvergne,2013m12,-.5884984970092774
Auvergne,2014m1,-.0892104808008298
Auvergne,2014m2,-.6873234748840332
Auvergne,2014m3,-.439920124411583
Auvergne,2014m4,-.632985221594572
Auvergne,2014m5,-.3257252216339112
Auvergne,2014m6,.4000625252723694
Auvergne,2014m7,.0136795938014984
Auvergne,2014m8,-.4488122224807739
Auvergne,2014m9,.423867280036211
Auvergne,2014m10,-.6348033159971237
Auvergne,2014m11,-.017721520550549
Auvergne,2014m12,-.9721109688282012
Auvergne,2015m1,-.037027145922184
Auvergne,2015m2,-.055058541893959
Auvergne,2015m3,-.0303837403655052
Auvergne,2015m4,-.33853879570961
Auvergne,2015m5,-.141966088116169
Auvergne,2015m6,-.3385920912027359
Auvergne,2015m7,-1.118871602416039
Auvergne,2015m8,-.7679275333881378
Auvergne,2015m9,.2476242914795876
Auvergne,2015m10,.0205136954784393
Auvergne,2015m11,.1366356819868088
Auvergne,2015m12,-.4516842603683472
Auvergne,2016m1,.0119012504816055
Auvergne,2016m2,-.4822468221187591
Auvergne,2016m3,.116870279610157
Auvergne,2016m4,.0651238024234772
Auvergne,2016m5,.5970329165458679
Auvergne,2016m6,
