fin_security_f
1.461075
-.0708934
.2544539
-.7990122
.7211025
.4509003
2.446275
1.237758
-.3866571
-.053861
-.4316673
-.1378479
-.6201223
-1.242166
-.484446
-.8973337
-.360811
.6831314
.7503815
-.3468299
-1.155503
-1.891766
-.9821096
-.2950108
.470672
-1.388642
-1.400339
-1.420568
-.9604137
1.216037
1.100339
.9286845
-1.088273
-.4302715
-.5781927
.6524705
.1947196
-.1787231
.7421473
.877592
.4418681
1.439939
1.584699
.2083688
-.7464652
-.8721472
-.716436
.8575393
.3434854
-.3584134
-.2262371
-1.63639
-.5633103
2.073878
1.528468
1.23197
-1.177098
