region,date,politics_security
Champagne-Ardenne,2013m1,-.1713918795077396
Champagne-Ardenne,2013m2,-.1492725429790361
Champagne-Ardenne,2013m3,-.3443257654351847
Champagne-Ardenne,2013m4,-.432637482881546
Champagne-Ardenne,2013m5,-.6328003103179591
Champagne-Ardenne,2013m6,-.5534637793898582
Champagne-Ardenne,2013m7,-.9823765648262841
Champagne-Ardenne,2013m8,-.3680729420323457
Champagne-Ardenne,2013m9,-.3580404818058014
Champagne-Ardenne,2013m10,.1701271313109568
Champagne-Ardenne,2013m11,.8692449043904033
Champagne-Ardenne,2013m12,.0722519010305405
Champagne-Ardenne,2014m1,.7238445939230067
Champagne-Ardenne,2014m2,.2388462099645819
Champagne-Ardenne,2014m3,.2988261452742985
Champagne-Ardenne,2014m4,-.2934138966458185
Champagne-Ardenne,2014m5,-.1557039589221988
Champagne-Ardenne,2014m6,-.6124566271901131
Champagne-Ardenne,2014m7,-.6987717194216592
Champagne-Ardenne,2014m8,-.6388537261102881
Champagne-Ardenne,2014m9,.0076651519297489
Champagne-Ardenne,2014m10,-.2520148626395634
Champagne-Ardenne,2014m11,.0987797241125788
Champagne-Ardenne,2014m12,-.0629410892724991
Champagne-Ardenne,2015m1,.638146199285984
Champagne-Ardenne,2015m2,.6060233754771096
Champagne-Ardenne,2015m3,1.086276627012662
Champagne-Ardenne,2015m4,-.07762568124703
Champagne-Ardenne,2015m5,-.5484619663496103
Champagne-Ardenne,2015m6,-.4403571694024971
Champagne-Ardenne,2015m7,-.9034504166671208
Champagne-Ardenne,2015m8,-.6989213669938701
Champagne-Ardenne,2015m9,.2306607919079917
Champagne-Ardenne,2015m10,.1667519360780716
Champagne-Ardenne,2015m11,1.232305289379188
Champagne-Ardenne,2015m12,.8120153780494418
Champagne-Ardenne,2016m1,.5134863640580859
Champagne-Ardenne,2016m2,.2468157495771136
Champagne-Ardenne,2016m3,.1756839539323534
Champagne-Ardenne,2016m4,-.6611143222876957
Champagne-Ardenne,2016m5,-.0944979701723371
Champagne-Ardenne,2016m6,
