personal_security_f
.9281282
.953334
-.1181328
-1.125669
1.138938
-.4732011
.586695
-.1945856
-.2057111
-.3439251
.1059872
.4702228
-.2607573
-.0993761
.3347178
.0058038
.0246596
.2211978
1.212556
-.2267765
.2127302
-.1347197
.1584111
4.474659
3.643718
1.169492
1.195074
.2144677
.1903945
.7157675
-.6359832
-.5752779
-1.215365
-1.107796
-.7633991
-.460731
-.5334324
-.4749387
-.9686515
-.8352775
-.3704892
-1.090994
-.5941695
-.1194219
-.5334
-.6056131
-.1080421
-.4670759
-1.231804
-.7097121
-.4820037
-.7784534
.010038
-.3126249
.4007871
-.0147592
-.1955114
