region,date,social
Pays de la Loire,2013m1,.226680091685719
Pays de la Loire,2013m2,.6538185990518994
Pays de la Loire,2013m3,.6672322298917506
Pays de la Loire,2013m4,.0222114018268055
Pays de la Loire,2013m5,.3102142699062824
Pays de la Loire,2013m6,.0862556753887071
Pays de la Loire,2013m7,-.9594801002078586
Pays de la Loire,2013m8,-1.029816079470846
Pays de la Loire,2013m9,.5410017760263549
Pays de la Loire,2013m10,.4358197309904628
Pays de la Loire,2013m11,.5369910051425298
Pays de la Loire,2013m12,-.3671248588297102
Pays de la Loire,2014m1,.4954800920353996
Pays de la Loire,2014m2,-.0078232900963889
Pays de la Loire,2014m3,.2061478959189521
Pays de la Loire,2014m4,.2655106261372566
Pays de la Loire,2014m5,-.0457232031557295
Pays de la Loire,2014m6,-.340456129776107
Pays de la Loire,2014m7,-.7487795982095931
Pays de la Loire,2014m8,-.8588586979442172
Pays de la Loire,2014m9,.5624573739866415
Pays de la Loire,2014m10,.2774633997016483
Pays de la Loire,2014m11,-.0638941451907158
Pays de la Loire,2014m12,-.6639647781848907
Pays de la Loire,2015m1,.2311895390351613
Pays de la Loire,2015m2,.1496909631209241
Pays de la Loire,2015m3,-.0187725805573993
Pays de la Loire,2015m4,-.1646525874320004
Pays de la Loire,2015m5,-.0978953184352981
Pays de la Loire,2015m6,-.5309100399414698
Pays de la Loire,2015m7,-1.340968651904
Pays de la Loire,2015m8,-1.19422048330307
Pays de la Loire,2015m9,.4691966341601478
Pays de la Loire,2015m10,-.0921366562445958
Pays de la Loire,2015m11,-.3024588597731458
Pays de la Loire,2015m12,-.8243583573235406
Pays de la Loire,2016m1,.1033198361595472
Pays de la Loire,2016m2,.7282519689243701
Pays de la Loire,2016m3,.6792790260579851
Pays de la Loire,2016m4,.260383303794596
Pays de la Loire,2016m5,-.1194942510790295
Pays de la Loire,2016m6,
