date,swb_learn
2011m1,-.3485107
2011m2,-.3591173
2011m3,-.2224301
2011m4,-.1204481
2011m5,.2115324
2011m6,.4876073
2011m7,.2555167
2011m8,-.137072
2011m9,-.3511041
2011m10,-.4434932
2011m11,-.4383319
2011m12,-.3035018
2012m1,-.2010818
2012m2,-.2481838
2012m3,-.1791362
2012m4,.0248712
2012m5,.3949006
2012m6,.5036827
2012m7,.3070489
2012m8,.436204
2012m9,.7500511
2012m10,.6280145
2012m11,.2781777
2012m12,-.3679869
2013m1,-.7711521
2013m2,-.8194893
2013m3,-.7594661
2013m4,-.595283
2013m5,-.5724871
2013m6,-.6140724
2013m7,-.8742035
2013m8,-1.073099
2013m9,-1.209311
2013m10,-1.488979
2013m11,-1.865067
2013m12,-1.794797
2014m1,-1.491082
2014m2,-1.281519
2014m3,-1.15731
2014m4,-.9722605
2014m5,-1.023104
2014m6,-1.190352
2014m7,-1.506406
2014m8,-1.904669
2014m9,-2.196077
2014m10,-2.443896
2014m11,-2.63966
2014m12,-2.60376
2015m1,-2.283896
2015m2,-2.016175
2015m3,-1.569577
2015m4,-1.187981
2015m5,-1.124919
2015m6,-1.096247
2015m7,-1.170126
2015m8,-1.321745
2015m9,-1.605862
2015m10,-1.859161
2015m11,-2.049469
2015m12,-2.184751
2016m1,-2.058097
2016m2,-1.898688
2016m3,-1.653525
2016m4,-1.153922
