date,cat_personal_security
2011m1,-.1626184
2011m2,-.1396608
2011m3,-.2234035
2011m4,-.3443149
2011m5,-.577868
2011m6,-.8842891
2011m7,-.9977353
2011m8,-.9801326
2011m9,-.8087488
2011m10,-.689127
2011m11,-.5642731
2011m12,-.5139952
2012m1,-.4625797
2012m2,-.4184497
2012m3,-.4503159
2012m4,-.5231384
2012m5,-.6331584
2012m6,-.6230749
2012m7,-.5613679
2012m8,-.7198228
2012m9,-.6083354
2012m10,-.0010114
2012m11,1.216467
2012m12,2.654424
2013m1,2.791351
2013m2,1.953419
2013m3,1.161158
2013m4,.7093115
2013m5,.095422
2013m6,-.4107281
2013m7,-.520121
2013m8,-.5195144
2013m9,-.3472887
2013m10,-.2167937
2013m11,-.2003696
2013m12,-.3152084
2014m1,-.430973
2014m2,-.4199813
2014m3,-.322187
2014m4,-.2362204
2014m5,-.2756469
2014m6,-.2929521
2014m7,-.2437738
2014m8,-.1482381
2014m9,.0095959
2014m10,.0382519
2014m11,.0145433
2014m12,-.0008873
2015m1,-.0170287
2015m2,-.1056666
2015m3,-.0960145
2015m4,-.0645674
2015m5,-.0712911
2015m6,-.0538787
2015m7,-.0870567
2015m8,.0216458
2015m9,.4155126
2015m10,1.125482
2015m11,1.806034
2015m12,1.773495
2016m1,1.049198
2016m2,.432485
2016m3,.1350372
2016m4,-.1190247
