date,swb_sadness
2008m1,-1.058869
2008m2,-.7261812
2008m3,-.4878297
2008m4,-.4444042
2008m5,-.6128672
2008m6,-.5885329
2008m7,-.5606412
2008m8,-.3635325
2008m9,.1472633
2008m10,.7292477
2008m11,1.407677
2008m12,1.834181
2009m1,2.118722
2009m2,2.156873
2009m3,1.482882
2009m4,.7050723
2009m5,.1596411
2009m6,-.0879887
2009m7,-.3262918
2009m8,-.4592761
2009m9,-.414881
2009m10,-.282456
2009m11,-.0611695
2009m12,.1207893
2010m1,-.1800802
2010m2,-.8855648
2010m3,-1.52477
2010m4,-1.704493
2010m5,-1.312568
2010m6,-.911701
2010m7,-.726319
2010m8,-.6325047
2010m9,-.4734057
2010m10,-.3356686
2010m11,-.2274344
2010m12,-.3449787
2011m1,-.6400685
2011m2,-.7689667
2011m3,-.8720463
2011m4,-1.032583
2011m5,-1.118171
2011m6,-1.115597
2011m7,-.9903229
2011m8,-.8146109
2011m9,-.8943193
2011m10,-.9196014
2011m11,-.7053421
2011m12,-.3731875
2012m1,-.5568667
2012m2,-.9491647
2012m3,-1.334964
2012m4,-1.464488
2012m5,-1.382676
2012m6,-1.087803
2012m7,-.9132672
2012m8,-.9653437
2012m9,-.9202331
2012m10,-.7802022
2012m11,-.3636345
2012m12,-.0263562
2013m1,-.2864694
2013m2,-.7703934
2013m3,-1.336752
2013m4,-1.746099
2013m5,-1.746706
2013m6,-1.509644
2013m7,-1.236751
2013m8,-.9393213
2013m9,-.881152
2013m10,-.8132583
2013m11,-.7305976
2013m12,-.7726489
2014m1,-.9925835
2014m2,-1.2102
2014m3,-1.364534
2014m4,-1.430797
2014m5,-1.417424
2014m6,-1.355296
2014m7,-1.25434
2014m8,-1.121619
2014m9,-1.242157
2014m10,-1.433193
2014m11,-1.47809
2014m12,-1.430344
2015m1,-1.656258
2015m2,-2.076254
2015m3,-2.395264
2015m4,-2.552556
2015m5,-2.428301
2015m6,-2.232038
2015m7,-2.002918
2015m8,-1.783041
2015m9,-1.694875
2015m10,-1.414668
2015m11,-1.02013
2015m12,-1.086768
2016m1,-1.577028
2016m2,-1.955055
2016m3,-2.075143
2016m4,-2.257589
