date,swb_anger
2008m1,-1.614118
2008m2,-.7511571
2008m3,-.1589331
2008m4,.422832
2008m5,.8009585
2008m6,.9410368
2008m7,.9596232
2008m8,.6984171
2008m9,.5667536
2008m10,.3629852
2008m11,.2681811
2008m12,.2237042
2009m1,.4661065
2009m2,1.005901
2009m3,1.142203
2009m4,1.189319
2009m5,1.478727
2009m6,1.718742
2009m7,2.044423
2009m8,2.097407
2009m9,1.794231
2009m10,1.488955
2009m11,.9054552
2009m12,.5633501
2010m1,.6324932
2010m2,.8356583
2010m3,.8246424
2010m4,.7599464
2010m5,.617995
2010m6,.7936457
2010m7,1.159806
2010m8,1.454912
2010m9,1.530974
2010m10,1.505649
2010m11,1.011654
2010m12,.6774545
2011m1,.0876562
2011m2,.1043961
2011m3,.5681884
2011m4,1.280313
2011m5,1.708706
2011m6,1.960788
2011m7,2.219475
2011m8,1.863772
2011m9,1.294504
2011m10,1.12771
2011m11,1.010186
2011m12,.9506423
2012m1,.7936063
2012m2,.7970698
2012m3,.8004094
2012m4,.6033859
2012m5,.2374012
2012m6,.2932077
2012m7,.761862
2012m8,1.356006
2012m9,1.908034
2012m10,1.945258
2012m11,1.322419
2012m12,.4212113
2013m1,.0450149
2013m2,.2593014
2013m3,.7449412
2013m4,1.183271
2013m5,1.452591
2013m6,1.653947
2013m7,1.770833
2013m8,1.91151
2013m9,1.968686
2013m10,1.930995
2013m11,1.696037
2013m12,1.490788
2014m1,1.17845
2014m2,1.110969
2014m3,1.066264
2014m4,.9323719
2014m5,.7909158
2014m6,1.184514
2014m7,1.986041
2014m8,2.51955
2014m9,2.571679
2014m10,2.411085
2014m11,1.838846
2014m12,1.415806
2015m1,1.007994
2015m2,.9442468
2015m3,1.449008
2015m4,1.938407
2015m5,2.059781
2015m6,2.340867
2015m7,2.525974
2015m8,2.660618
2015m9,2.38816
2015m10,1.853601
2015m11,1.298077
2015m12,.8566791
2016m1,.7015941
2016m2,1.00167
2016m3,1.973401
2016m4,3.408543
