civic_f
.739927
1.365614
.4007227
.1410967
.5871657
2.665829
1.563757
1.121012
-.7934185
-.2100057
-.9244683
2.688204
1.467869
.21965
.3370485
-.1003024
.5221331
1.130562
1.642519
.668537
-1.32541
-.4920239
1.22948
.4671333
-.5273347
.486662
-.5493612
-.9138498
.1394854
-.3051323
.132005
-.6803041
-1.158477
-.7751834
-.1791438
.601978
-.7707726
-.0788882
-.2213358
-1.345085
-.4452357
.147243
.0725273
.7605815
-.8474045
-.5037583
.1909894
-.0033593
-.7722358
-1.465896
-1.438031
-1.823189
-.5371371
.2828932
.213921
-.5559006
-2.243899
