date,swb_laugh
2011m1,-.9489917
2011m2,-.5072137
2011m3,-.3214224
2011m4,-.1352444
2011m5,-.0624806
2011m6,-.2609113
2011m7,-.3776331
2011m8,-.1576866
2011m9,.253278
2011m10,.7562909
2011m11,1.035159
2011m12,.8641819
2012m1,.2769163
2012m2,.0468298
2012m3,.5207673
2012m4,.9240816
2012m5,1.084238
2012m6,1.227524
2012m7,1.311918
2012m8,1.415275
2012m9,1.233762
2012m10,.7587013
2012m11,.0092638
2012m12,-.1255204
2013m1,.2387791
2013m2,.9456523
2013m3,1.279816
2013m4,1.208108
2013m5,1.066463
2013m6,.8215143
2013m7,.5118997
2013m8,.2757401
2013m9,.3139461
2013m10,.3802266
2013m11,.2170901
2013m12,-.2551161
2014m1,-.7044727
2014m2,-.769137
2014m3,-.6783997
2014m4,-.5737287
2014m5,-.5815224
2014m6,-.814461
2014m7,-.8429017
2014m8,-.6980842
2014m9,-.7164179
2014m10,-.6706119
2014m11,-.6239964
2014m12,-.5541398
2015m1,-.48239
2015m2,-.3945935
2015m3,-.4051563
2015m4,-.5455174
2015m5,-.827459
2015m6,-1.044558
2015m7,-.8314961
2015m8,-.7290484
2015m9,-.8390421
2015m10,-1.04743
2015m11,-1.274206
2015m12,-1.441991
2016m1,-1.578525
2016m2,-1.617868
2016m3,-1.758453
2016m4,-1.921485
