family_life_f
-.493232
-.2011157
-1.621499
-2.021144
-1.148326
-.7668483
-.941422
1.505277
.2103178
1.152989
.1575117
-.3635617
.353871
-.0553117
-.8809775
-.6305184
.1431088
-.785773
1.483966
2.821865
.68315
1.310764
.5406665
-.8641763
.2233612
1.052171
.467398
-.5724899
.9900142
.2907583
.4929695
1.288685
.5733898
2.412688
.6080806
-.874713
.179591
-1.423747
-1.008284
-.6934322
-.2986038
-.9293872
.3102241
1.074749
-.1643547
.7348297
-.7429211
-1.650694
.5088457
-.5052086
-.6661384
-.8274084
-.5713999
-1.076736
-.1703134
1.530419
-.1519255
