worry
.919549
1.456364
.18961
.1660675
.3092334
-.1257327
.2108491
1.092453
1.882811
2.228713
.3759849
.5896191
.7546388
.5713359
-.3183395
-.358239
-.8839728
-.1567803
-.1454824
.0378967
1.416685
1.869529
1.531108
.3416797
.2882814
.2338231
-.4368786
-1.203241
-.5527069
-.9482777
-1.00253
-.0353523
.2025429
.9277703
-.1406925
.285199
.3541104
.4301801
-.969637
-.8107414
-.8274288
-.941833
.3686815
-.3264178
.5115547
.4638523
.4293288
.5271846
.3562445
.4471007
-.1505905
.0565799
-.1083009
.3566962
-.250701
-.0220982
1.642718
