region,date,politics_security
Poitou-Charentes,2013m1,-.3579203779291775
Poitou-Charentes,2013m2,-.7451825986305872
Poitou-Charentes,2013m3,-.5750906386723121
Poitou-Charentes,2013m4,-.1814671291245354
Poitou-Charentes,2013m5,-.415869297252761
Poitou-Charentes,2013m6,-.5014737836188741
Poitou-Charentes,2013m7,-1.057307445340686
Poitou-Charentes,2013m8,-.7527631207679709
Poitou-Charentes,2013m9,-.1982780913822353
Poitou-Charentes,2013m10,.2276818156242371
Poitou-Charentes,2013m11,.6561867639732858
Poitou-Charentes,2013m12,-.1817916474408574
Poitou-Charentes,2014m1,.2195395131905874
Poitou-Charentes,2014m2,.2045286785190304
Poitou-Charentes,2014m3,.3521107431087229
Poitou-Charentes,2014m4,-.1264947703522113
Poitou-Charentes,2014m5,.329214655690723
Poitou-Charentes,2014m6,-.7446761437588267
Poitou-Charentes,2014m7,-1.043263544638952
Poitou-Charentes,2014m8,-.5678144202878078
Poitou-Charentes,2014m9,-.5190290891461902
Poitou-Charentes,2014m10,-.3980565700266097
Poitou-Charentes,2014m11,.0668901229898135
Poitou-Charentes,2014m12,.3969260766300269
Poitou-Charentes,2015m1,.5758763650341684
Poitou-Charentes,2015m2,.5710821996132532
Poitou-Charentes,2015m3,.862336573501428
Poitou-Charentes,2015m4,.1730130447281731
Poitou-Charentes,2015m5,.238249315155877
Poitou-Charentes,2015m6,-.3429542220094138
Poitou-Charentes,2015m7,-1.034641722838084
Poitou-Charentes,2015m8,-.8717327250374688
Poitou-Charentes,2015m9,.192997439040078
Poitou-Charentes,2015m10,.2179551033510102
Poitou-Charentes,2015m11,1.070459341009458
Poitou-Charentes,2015m12,1.034894079797798
Poitou-Charentes,2016m1,.2982661260498894
Poitou-Charentes,2016m2,-.068066065510114
Poitou-Charentes,2016m3,.1154338386323717
Poitou-Charentes,2016m4,.0432071197364065
Poitou-Charentes,2016m5,.5633802342021631
Poitou-Charentes,2016m6,
