date,cat_summer_leisure
2008m1,-.6138406
2008m2,-.1573133
2008m3,.4241116
2008m4,1.063494
2008m5,1.590732
2008m6,1.929373
2008m7,1.827011
2008m8,1.238502
2008m9,.3668727
2008m10,-.3828679
2008m11,-.8367674
2008m12,-.9268315
2009m1,-.6690497
2009m2,-.2175998
2009m3,.3717026
2009m4,.9682444
2009m5,1.474287
2009m6,1.777935
2009m7,1.741287
2009m8,1.25476
2009m9,.4553875
2009m10,-.2727765
2009m11,-.7211447
2009m12,-.8760602
2010m1,-.7368689
2010m2,-.3878251
2010m3,.2152859
2010m4,.8808001
2010m5,1.429862
2010m6,1.728451
2010m7,1.63323
2010m8,1.075205
2010m9,.2945467
2010m10,-.3901693
2010m11,-.8546967
2010m12,-1.073492
2011m1,-1.055121
2011m2,-.8151521
2011m3,-.3521544
2011m4,.2419093
2011m5,.8059129
2011m6,1.121665
2011m7,1.004154
2011m8,.456165
2011m9,-.2086793
2011m10,-.7776641
2011m11,-1.146735
2011m12,-1.244256
2012m1,-1.071518
2012m2,-.7245399
2012m3,-.2127673
2012m4,.3346024
2012m5,.8164025
2012m6,1.098885
2012m7,.9941177
2012m8,.447163
2012m9,-.2799528
2012m10,-.9246511
2012m11,-1.326777
2012m12,-1.405621
2013m1,-1.228658
2013m2,-.9113443
2013m3,-.4325753
2013m4,.080953
2013m5,.5464368
2013m6,.8695445
2013m7,.8732478
2013m8,.4675055
2013m9,-.1612633
2013m10,-.7299832
2013m11,-1.169611
2013m12,-1.34025
2014m1,-1.256725
2014m2,-1.007225
2014m3,-.5628256
2014m4,.0248855
2014m5,.5713767
2014m6,.9192916
2014m7,.8886269
2014m8,.4498445
2014m9,-.227695
2014m10,-.8090296
2014m11,-1.175301
2014m12,-1.246512
2015m1,-1.068574
2015m2,-.7318457
2015m3,-.2214221
2015m4,.3552311
2015m5,.8411262
2015m6,1.05808
2015m7,.9761465
2015m8,.5452746
2015m9,-.1278571
2015m10,-.7368382
2015m11,-1.113776
2015m12,-1.198115
2016m1,-1.045825
2016m2,-.793064
2016m3,-.4476326
2016m4,-.1227846
