laugh
-.8862709
-1.555105
-1.90897
-1.35329
-.9552159
.9430359
-.1001143
-1.310564
-1.421161
-1.509935
.009833
-.9196168
-.7755603
.3162684
-.1871365
-.2993306
1.195042
1.187633
.2613113
.023492
.7312585
.3017855
-1.578176
-1.319668
-.6841404
.4002258
1.720736
1.717637
-.1864584
2.224134
.8836405
.1327813
1.121447
1.720175
2.504506
-.5984285
-.2661684
-.2894942
.9411035
-.3177278
.4835918
.3965217
.9213638
-.2564929
.242067
-.5449893
-.0325454
-.0187893
-.5405045
-.8289443
.9132879
.3529433
-.4636588
.6818316
.173789
.2755856
.6114285
