laugh
-1.698097
-.5831867
.8218236
-.5056702
.8464139
.016819
.0757459
.7723699
1.29885
-.6774073
.2422333
-.9518587
1.057052
1.173194
1.520653
.8255573
1.530236
.3578972
2.161698
2.714138
.5823555
.6016536
-.3355042
-.2324748
-.0234535
.0976238
2.106958
1.928581
2.174052
2.046062
.3314925
.1096332
-.5673336
-.529147
-.6650204
-2.053272
-1.136332
-.2538062
-.3266511
-.5766904
-.8150457
-1.638028
-1.497699
-.3801151
-.6962365
-.8625912
-1.040777
-.7606089
-.6456982
-1.036996
-.8336692
-.8852814
.1423044
-1.954678
.0342924
.4206803
.4529605
