date,swb_security
2011m1,-1.130621
2011m2,-.5158012
2011m3,.0287786
2011m4,.2933105
2011m5,.6476725
2011m6,.7364354
2011m7,.5913758
2011m8,.3304873
2011m9,.0077182
2011m10,-.2807872
2011m11,-.4423359
2011m12,-.3272596
2012m1,-.0448023
2012m2,.4660627
2012m3,1.149599
2012m4,1.761863
2012m5,2.087923
2012m6,2.087613
2012m7,1.898467
2012m8,1.577124
2012m9,.9929576
2012m10,.6082015
2012m11,.4315543
2012m12,.4134776
2013m1,.8435212
2013m2,1.485797
2013m3,1.695004
2013m4,1.757478
2013m5,1.894476
2013m6,2.086148
2013m7,2.051259
2013m8,1.635387
2013m9,1.090728
2013m10,.7912185
2013m11,.7434444
2013m12,1.109634
2014m1,1.608262
2014m2,1.83635
2014m3,1.901091
2014m4,1.836041
2014m5,1.786996
2014m6,2.097287
2014m7,2.298059
2014m8,2.212199
2014m9,2.062006
2014m10,1.969388
2014m11,1.96809
2014m12,2.092843
2015m1,2.17037
2015m2,2.193013
2015m3,2.151281
2015m4,2.089592
2015m5,2.171201
2015m6,2.339478
2015m7,2.394857
2015m8,2.458981
2015m9,2.562019
2015m10,2.353922
2015m11,1.990774
2015m12,1.827979
2016m1,1.836915
2016m2,1.935812
2016m3,1.880961
2016m4,1.349889
