date,cat_health_worries
2008m1,-.7995592
2008m2,-.3919184
2008m3,-.25451
2008m4,-.3056223
2008m5,-.4346955
2008m6,-.4699593
2008m7,-.3643483
2008m8,.1157744
2008m9,.6168215
2008m10,.7624906
2008m11,.5698251
2008m12,.1575841
2009m1,-.0240456
2009m2,.0493192
2009m3,.4627174
2009m4,.9583574
2009m5,1.175187
2009m6,1.174466
2009m7,1.204048
2009m8,1.099111
2009m9,1.185054
2009m10,1.477044
2009m11,1.411391
2009m12,1.311919
2010m1,1.456818
2010m2,1.477483
2010m3,1.558955
2010m4,1.520599
2010m5,1.501699
2010m6,1.411051
2010m7,.9960721
2010m8,.5279031
2010m9,.6054071
2010m10,.8261371
2010m11,1.043837
2010m12,1.365039
2011m1,1.530124
2011m2,1.377967
2011m3,.8145211
2011m4,.3604723
2011m5,.2164175
2011m6,.2655912
2011m7,.3234224
2011m8,.4657125
2011m9,.772697
2011m10,.9029717
2011m11,.9017864
2011m12,.7113119
2012m1,.7912643
2012m2,.7984342
2012m3,.5993181
2012m4,.3898245
2012m5,.2651138
2012m6,.1138451
2012m7,-.0894526
2012m8,-.1181047
2012m9,-.0054566
2012m10,.0432475
2012m11,-.042573
2012m12,-.1952787
2013m1,-.2965959
2013m2,-.3027012
2013m3,-.3980289
2013m4,-.5110446
2013m5,-.6387655
2013m6,-.6771881
2013m7,-.5527745
2013m8,-.5316899
2013m9,-.5784009
2013m10,-.6907433
2013m11,-.7875117
2013m12,-.9073975
2014m1,-.9104561
2014m2,-.8869193
2014m3,-.7444715
2014m4,-.5475917
2014m5,-.5101402
2014m6,-.5708758
2014m7,-.6904232
2014m8,-.8001982
2014m9,-.7994132
2014m10,-.809123
2014m11,-.9142037
2014m12,-.9586506
2015m1,-.8279716
2015m2,-.6190004
2015m3,-.5787429
2015m4,-.8502874
2015m5,-1.265387
2015m6,-1.493606
2015m7,-1.551196
2015m8,-1.562769
2015m9,-1.488143
2015m10,-1.454856
2015m11,-1.482773
2015m12,-1.496377
2016m1,-1.459199
2016m2,-1.394886
2016m3,-1.337686
2016m4,-1.292441
