job_market_f
1.569307
1.906279
1.28379
.9952629
1.317838
1.93405
.6902217
.8077511
.4714584
-1.417796
-.5730456
-1.015061
-.582868
2.097301
.0414327
.625141
.186939
.1557115
.4414518
.7277846
-.0744493
1.599276
.8820365
-.7921277
-.528235
-.31592
-.108881
-.0590952
-.2223772
.8561931
.0288148
-.8899813
-2.378631
-1.095343
-.5849561
-.0282955
-.0869481
-.120937
-1.708415
-.3091618
-.7520265
.4074988
-.5815021
-1.336985
-.8895987
-.8658613
1.15106
-.2590142
.8092926
-.051289
-.2197433
.0882476
-1.799607
1.187923
.1319279
-1.238035
-1.507803
