family_life_f
-.8382464
-1.286285
-.8000181
-1.90164
-1.980442
-1.87438
-1.646535
-.1127562
.7658669
.4816689
.3270619
-.274738
1.493432
-.2932785
-.8071257
-.1952384
-.7667128
-.0089182
-.0231987
1.220429
1.656383
.9921002
-.3067233
-.7556425
.6958933
.7128318
.5971899
-.4199032
-.0695756
.1626405
.3559425
.7485974
2.535608
2.549878
1.300066
-.3944531
1.039998
.1825318
.3040397
-.2772523
-.6572404
-.6224755
-.7377433
.3993664
.8732033
.1914799
.6234944
-.7712453
.2114733
.112762
.0151668
-.9905623
-1.234734
-1.318093
-.7798086
.1064114
1.48945
