home_finance_f
.7590927
-.1517892
-.3802848
-1.154255
-.6540838
.1736843
.8276837
2.417209
-.0023969
1.320867
-.2585559
.4677078
1.146406
.7905757
.8339513
.6365525
.9677619
1.993226
2.176675
1.233424
.0532409
.0770443
.0571667
-.6340224
.6429943
.463932
.4356212
-.1548555
.826448
1.782493
1.017808
-.3313504
-1.549542
-1.565041
-1.675206
-.9701168
-1.094834
-1.231534
-.7408963
-1.170744
-1.085088
-.353548
-.1609209
-.3457727
-1.283661
-.5680103
-.952489
-.4178946
.4155296
.3859536
-.0118881
-.1472234
-.3790616
.227078
.1576918
-.4208756
-2.441878
