date,cat_housing
2011m1,.921068
2011m2,.659718
2011m3,.3602835
2011m4,.1312283
2011m5,.0891259
2011m6,.3704774
2011m7,.9154372
2011m8,1.597748
2011m9,1.6545
2011m10,1.36126
2011m11,.9561672
2011m12,.9257693
2012m1,1.280687
2012m2,1.389787
2012m3,1.249313
2012m4,1.053598
2012m5,1.095195
2012m6,1.304087
2012m7,1.363177
2012m8,1.109086
2012m9,.8133959
2012m10,.5355292
2012m11,.2682399
2012m12,.2710092
2013m1,.5517251
2013m2,.6895673
2013m3,.687203
2013m4,.6838806
2013m5,.7372398
2013m6,.752539
2013m7,.494152
2013m8,.0097989
2013m9,-.5189549
2013m10,-.9230484
2013m11,-1.210202
2013m12,-1.2568
2014m1,-1.117448
2014m2,-1.050815
2014m3,-.9723133
2014m4,-.8740485
2014m5,-.7462326
2014m6,-.6581891
2014m7,-.6599541
2014m8,-.8311777
2014m9,-1.035621
2014m10,-1.161219
2014m11,-1.225105
2014m12,-1.026069
2015m1,-.5691077
2015m2,-.4029803
2015m3,-.3950581
2015m4,-.4062014
2015m5,-.3937865
2015m6,-.3622933
2015m7,-.4220101
2015m8,-.6399897
2015m9,-1.000468
2015m10,-1.314857
2015m11,-1.444376
2015m12,-1.351088
2016m1,-1.058963
2016m2,-.7227554
2016m3,-.4377056
2016m4,-.0931546
