stress
.2960401
.9275297
1.264984
-.4485135
.548061
-1.476569
-1.020727
.2478441
1.646496
2.399304
.7912953
.6276926
.0943076
2.451339
-.6060054
-1.026173
-.8496791
-2.563626
-.4580608
.3285567
2.761877
1.774169
1.518431
-1.299127
-.6235095
-.5682223
-.3795339
-.8324237
-1.358918
-1.529345
-.3795443
.1470897
.0822322
1.333417
1.283744
.5891321
-.1951969
.2944262
-.5494685
.4213928
.4690405
-2.013475
.3304431
1.388804
1.393098
2.017057
1.85898
1.214405
.9546302
1.701408
.3242938
.1901253
-.4832348
-.7069494
-.699966
.1262316
1.660389
